-------------------------当前TTI0----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
83   67.6252    13.8457      0.172      59      0
84   51.8756    14.4442      0.168      69      0
85   44.1222    7.57431      0.109      43      510
86   31.305    10.7656      0.125      61      0
87   18.2538    7.55811      0.077      52      619
88   25.672    13.301      0.163      55      0
89   20.4083    8.2927      0.1      37      0
90   44.4707    13.679      0.163      57      0
91   56.7389    8.0595      0.100667      54      603
92   37.6962    8.48389      0.109      50      0
93   53.5397    12.9386      0.161      57      0
94   46.4591    8.6589      0.112      43      446
95   11.9    6.5124      0.084      32      442
96   54.0951    11.9822      0.14      50      0
97   15.3522    8.52709      0.109      40      0
98   53.3655    9.28782      0.12      54      523
99   34.7541    7.98104      0.11      30      338
100   62.1109    8.90409      0.127      55      555
101   46.2689    7.34832      0.0597143      50      612
102   25.6338    8.33247      0.12      43      464
103   50.5941    14.1102      0.157      63      0
104   59.43    8.13799      0.117      34      376
105   50.7102    9.8424      0.12      35      320
106   48.061    7.4205      0.046      28      339
107   20.6708    12.1361      0.143      51      0
108   65.0398    8.34674      0.112      37      398
109   40.8886    8.9019      0.115      50      505
110   42.9802    9.70776      0.134      42      389
111   46.7273    8.40294      0.12      57      610
112   37.4156    7.2077      0.099      42      524
113   42.1456    8.26394      0.124      37      402
114   42.7229    13.136      0.147      59      0
115   38.0841    8.63914      0.118      50      520
116   25.5476    13.3667      0.116167      55      0
117   45.3436    8.42148      0.09      53      566
118   63.0194    12.5629      0.147      52      0
119   40.9664    8.77416      0.107      51      0
120   50.4194    7.80111      0.106      36      415
121   56.4618    7.12525      0.0848571      35      442
122   43.1793    8.3124      0.103      56      606
123   14.1739    6.4476      0.08      21      293
-------------------------当前BBU4----------------------------------
-------------------------当前BBU5----------------------------------
-------------------------当前BBU6----------------------------------
-------------------------当前BBU7----------------------------------
-------------------------当前BBU8----------------------------------
-------------------------当前TTI6----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
1   28.7767    4.05      0.05      61      1355
2   48.7494    4.85514      0.074      26      481
3   25.9756    9.8179      0.112      61      0
4   60.3991    3.60199      0.061      35      874
5   48.462    3.564      0.044      43      1085
6   64.1752    3.72009      0.063      33      798
7   50.5747    4.0824      0.056      28      617
8   36.7283    4.46148      0.068      49      988
9   66.3931    4.455      0.055      40      808
10   35.837    4.5      0.05      41      819
11   23.5308    3.321      0.041      44      1192
12   58.7541    3.60199      0.061      41      1024
13   46.7273    3.45436      0.065      52      1354
14   23.2691    4.131      0.051      52      1132
15   45.192    4.06782      0.062      30      663
16   51.9747    3.80538      0.058      52      1229
17   17.5559    3.60199      0.061      45      1124
18   1.56525    3.8637      0.053      44      1024
19   34.3286    4.698      0.058      53      1015
20   66.0824    3.54294      0.06      50      1270
21   47.4195    8.72751      0.1095      47      484
22   20.3843    3.7908      0.052      51      1210
23   72.3747    3.7179      0.051      40      968
24   58.3483    11.3095      0.128      73      0
25   51.1767    4.131      0.051      43      936
26   8.16333    11.099      0.133      69      0
27   65.8149    10.85      0.118      68      0
28   10.0225    4.536      0.056      53      1051
29   51.3869    9.19377      0.13      47      460
30   55.5828    4.52709      0.069      57      1133
31   52.8766    3.60855      0.0235714      51      1271
32   51.1    8.87065      0.126      63      639
33   41.766    9.99723      0.127      61      0
34   39.2562    3.7179      0.00728571      44      1065
35   46.9366    9.15696      0.13      45      442
36   32.9    3.18865      0.06      40      1129
37   47.9334    3.8637      0.053      39      908
38   25.9    3.7179      0      53      1282
39   48.6236    4.68      0.052      45      865
40   50.8838    4.941      0.061      32      582
41   37.8583    4.41      0.049      24      489
42   19.8114    4.23      0.047      39      829
43   32.7283    7.9355      0.0324286      48      0
44   46.3324    3.60855      0      33      823
45   55.7545    4.293      0.053      61      1278
46   54.4472    3.83818      0.065      44      1031
47   51.1767    11.131      0.121      70      0
48   50.5214    3.93267      0.074      35      800
49   35.2024    6.12      0.068      45      661
50   35.4244    3.83818      0.065      42      984
51   31.258    3.321      0      41      1111
52   33.6073    4.8114      0.066      54      1010
53   53.4068    5.3946      0.074      69      1151
54   65.6696    3.66694      0.069      53      1300
55   45.2408    3.73977      0.057      51      1227
56   47.404    9.44748      0.132      60      571
57   50.0879    4.14      0.046      60      1304
58   18.3742    4.46148      0.068      53      1069
59   61.9213    3.77914      0.064      29      690
60   39.8016    4.25153      0.072      52      1100
61   64.5368    5.13      0.057      48      842
62   44.9365    9.1449      0.127      31      305
63   39.3559    8.42494      0.119      47      502
64   14    4.0095      0.055      32      718
65   13.0208    3.24179      0.061      45      1249
66   34.5774    3.48389      0.0252857      40      1033
67   68.0298    4.8114      0.066      61      1141
68   28    9.30855      0.057      57      0
69   68.8175    5.022      0.062      37      663
70   63.0971    10.8972      0.136      70      0
71   38.6588    9.87914      0.125      61      0
72   65.2616    4.374      0.054      42      864
73   31.5078    10.5095      0.12      65      0
74   44.4541    10.699      0.129      65      0
75   47.5846    3.483      0.043      41      1059
76   28.3219    4.1553      0.057      45      974
77   57.1433    4.00221      0.061      47      1056
78   47.7696    4.06782      0.062      48      1061
79   24.6197    3.48389      0      53      1369
80   33.7165    9.37416      0.113      57      0
81   42.1456    4.8114      0.066      56      1047
-------------------------当前BBU0----------------------------------
-------------------------当前BBU1----------------------------------
-------------------------当前BBU2----------------------------------
-------------------------当前BBU3----------------------------------
82   16.8582    13.4856      0.175      56      0
83   67.6252    12.4611      0.172      49      353
84   51.8756    12.9998      0.168      44      304
85   44.1222    6.81688      0.109      41      541
86   31.305    9.68904      0.125      28      260
87   18.2538    12.0023      0.129      52      0
88   25.672    11.9709      0.163      39      293
89   20.4083    14.0634      0.166      66      0
90   44.4707    12.3111      0.163      49      358
91   56.7389    7.25355      0.100667      36      446
92   37.6962    7.6355      0.109      48      565
93   53.5397    11.6447      0.161      54      417
94   46.4591    7.79301      0.112      27      311
95   11.9    12.7612      0.153      69      0
96   54.0951    10.784      0.14      55      459
97   15.3522    13.4744      0.167      58      0
98   53.3655    8.35904      0.12      24      258
99   34.7541    11.8829      0.157      47      0
100   62.1109    8.01368      0.127      30      336
101   46.2689    6.61349      0.0597143      38      517
102   25.6338    13.6992      0.182      62      0
103   50.5941    12.6992      0.157      51      361
104   59.43    7.32419      0.117      37      454
